global_emp_id,gender,unified_grade,city,sub_bu,ijp_90_days,tenure,bench_ageing,marital_status,education_score,leaves,employee_status,months_since_last_promotion,payposition_2021,report_month,tenure_in_capgemini_yr,average_rating,rating_diff,pred,Retention_Probability,Termination_Probability
TcX1WGvx4LghB/HVg5G4JA==,Female,B1,Kolkata,BPS Core BI,0,5.618185178,0,Single,53,1.5,0,328.5488408,1.088481356,12,12,3,0,0,0.804662355,0.195337645
PHUmK5Wnz9oBmO95yNn68A==,Female,B2,Kolkata,BPS Big Data,0,4.468264235,0,Single,53,1,0,328.5488408,1.070686364,12,12,3,0,0,0.779390222,0.220609778
To11wxo/gYYA7tc24e0+rw==,Male,B2,Chennai,BPS Big Data,0,0,0,Single,53,0.5,0,328.5488408,1.013863636,12,12,3,0,0,0.917047152,0.082952848
3/X4lUwQpodN6x2e0NdLIQ==,Female,B2,Bangalore,BPS Oracle,0,1.018501407,0,Single,53,1.375,0,328.5488408,1.150227273,12,12,3,0,0,0.889331045,0.110668955
JFiflflNC9M7VouSGRDJHw==,Female,C1,Chennai,BPS Oracle,0,0,0,Marr.,53,1,0,328.5488408,0.856025806,12,12,3,0,0,0.958922408,0.041077592
FLvRE1vI3aVRO6nOh6lwAQ==,Female,B1,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,81,1.25,0,328.5488408,0.800338983,12,12,3,0,0,0.958759875,0.041240125
leNNJ6r9iXWD8PsixLy7GA==,Female,B2,Kolkata,BPS Cloud Data Platform,0,0,0,Marr.,53,0.2,0,328.5488408,1.127509091,12,12,3,0,0,0.975646381,0.024353619
6JBgWTwewZeKox9KYNhKAA==,Male,B2,Pune,BPS DM,0,1.182775827,0,Single,53,3,0,328.5488408,1.070686364,12,12,3,0,0,0.791599023,0.208400977
d+M4oikOtgUrdLrWA3h+nA==,Female,B1,Chennai,BPS Oracle,0,0,0,Marr.,53,0,0,328.5488408,1.003728814,12,12,3,0,0,0.891512576,0.108487424
N9b6yNv5HdxUOkfGp8HRgQ==,Female,C1,Pune,BPS Big Data,0,1.971293045,0,Marr.,81,0.833333333,0,328.5488408,1.071077419,12,12,3,0,0,0.889183519,0.110816481
nDkgdMnrRF9vbfKQDQybhQ==,Female,A5,Kolkata,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.973055361,0.026944639
G0kspQkZbdkNIr1TcUdCGQ==,Male,B2,Chennai,BPS Oracle,0,0,0,Single,53,2.333333333,0,328.5488408,1.070686364,12,12,3,0,0,0.883076312,0.116923688
6+M1iU3s6WuG5HEgk5Tpyw==,Male,B2,Noida,BPS Cloud Data Platform,0,1.511324668,0,Single,53,1,0,328.5488408,0.854781818,12,12,3,0,0,0.776391895,0.223608105
MsDZ9Mvs88AEQj105jg0pA==,Female,B2,Chennai,BPS Oracle,0,0,0,Single,53,0,0,328.5488408,1.127509091,12,12,3,0,0,0.926350477,0.073649523
VffXwOcKSlasQAjbK2DDww==,Female,B3,Bangalore,BPS Oracle,0,0,0,Marr.,81,0,0,328.5488408,1.066822989,12,12,3,0,0,0.890232397,0.109767603
Y3jif+PciTdDDwTD7SCo7A==,Male,A5,Pune,BPS Oracle,0,0,0,Single,53,1,0,328.5488408,0.877021277,12,12,3,0,0,0.966289261,0.033710739
OSgtDr/CHDhz1/A1Clc8uQ==,Female,B2,Chennai,BPS DM,0,0,0,Marr.,53,1.4,0,328.5488408,1.013863636,12,12,3,0,0,0.942515197,0.057484803
49wZdZ4JsyOCl4dVlqsd7w==,Female,B2,Kolkata,BPS DM,0,0,0,Marr.,53,0.666666667,0,328.5488408,0.900231818,12,12,3,0,0,0.937400398,0.062599602
Y4KoUVmEoVT3YXN6I2ggkA==,Male,B1,Kolkata,BPS Core BI,0,0,0,Single,53,0.555555556,0,328.5488408,1.173233898,12,12,3,0,0,0.931969827,0.068030173
pt+nQfLjtF0VPq/QzuebiA==,Female,B2,Chennai,BPS Core BI,0,2.891229799,0,Single,53,2.4,0,328.5488408,0.900231818,12,12,3,0,0,0.769464009,0.230535991
t5r3IcxkUY9AJjb66pyzZw==,Female,B2,Gandhinagar,BPS Big Data,0,4.961087497,0,Marr.,53,0.5,0,328.5488408,1.013863636,12,12,3,0,0,0.82748181,0.17251819
uDyk7x+G3KSsCdQoFSpUlw==,Male,B3,Bangalore,BPS DM,0,0,0,Single,53,0,0,328.5488408,1.10514023,12,12,3,0,0,0.903163539,0.096836461
vFCjNDXX54z2h0d8puOy2w==,Female,B3,Pune,BPS Oracle,0,1.971293045,0,Marr.,53,1.333333333,0,328.5488408,1.220082759,12,12,3,0,0,0.822150509,0.177849491
C/+Z06geRg35Da2R5LI18A==,Male,B2,Chennai,BPS Oracle,0,3.811166554,0,Single,81,1.5,0,328.5488408,0.900231818,12,12,3,0,0,0.807701509,0.192298491
o6GGkHg9nY63E2prUluVkA==,Female,B2,Kolkata,BPS Cloud Data Platform,0,1.741308856,0,Marr.,81,0,0,328.5488408,1.013863636,12,12,3,0,0,0.922532404,0.077467596
8Z2tZI/5t9a5WDDj+NVUnA==,Male,B1,Pune,BPS DM,7,0,0,Marr.,81,1,0,328.5488408,0.664759322,12,12,3,0,0,0.972988726,0.027011274
1znghJfkDjk2qZIykoo48g==,Male,B3,Chennai,BPS Oracle,0,0,0,Single,81,0.5,0,328.5488408,0.990197701,12,12,3,0,0,0.930116099,0.069883901
jTSf267UrtHTvigaQ5h/zQ==,Female,C1,Chennai,BPS Mkt Services & COEs,0,1.971293045,0,Marr.,81,0,0,328.5488408,1.12483871,12,12,3,0,0,0.944528166,0.055471834
VQI1c9G9AX5WRhHcMMy1BQ==,Male,C1,Chennai,BPS Cloud Data Platform,0,7.490913571,0,Marr.,53,8,0,328.5488408,0.856025806,12,12,3,0,0,0.921488263,0.078511737
Gb9/pUsXFuIIwAuu9MCZ4A==,Female,B2,Chennai,BPS Cloud Data Platform,0,0,0,Marr.,81,0.6,0,328.5488408,0.843409091,12,12,3,0,0,0.919993206,0.080006794
wPsdXYLTJtX5TUOf0eUvSg==,Male,B1,Chennai,BPS Core BI,0,1.971293045,0,Single,53,6.5,0,328.5488408,0.969844068,12,12,3,0,0,0.783704377,0.216295623
afOATaZwYqfS2orjX8HUPw==,Female,B2,Kolkata,BPS Core BI,0,0,0,Single,53,0,0,328.5488408,0.957054545,12,12,3,0,0,0.955806424,0.044193576
JBVhYxSQ1DY/2Pquj6Pz9g==,Male,A5,Gandhinagar,BPS Oracle,0,0,0,Marr.,53,1.5,0,328.5488408,0.940851064,12,12,3,0,0,0.967898145,0.032101855
uSYbKcvvspIbKGj+bj/Y4g==,Male,A5,Chennai,BPS Big Data,0,0,0,Marr.,53,3,0,328.5488408,0.898314894,12,12,3,0,0,0.975640139,0.024359861
grSfVpRH6RfZ2isgLKWWJA==,Male,A5,Chennai,BPS Oracle,0,0,0,Marr.,53,1.333333333,0,328.5488408,0.621702128,12,12,3,0,0,0.995247427,0.004752573
aBKIwdj8tbVl9wOxKWTTQg==,Male,A5,Chennai,BPS Oracle,0,0,0,Marr.,53,5,0,328.5488408,0.728093617,12,12,3,0,0,0.979878749,0.020121251
hFy1ZLCxTPsjKl36HS04Og==,Male,B2,Kolkata,BPS MDM,0,0,0,Marr.,53,2,0,328.5488408,0.940009091,12,12,3,0,0,0.955137269,0.044862731
TyBfMKAZCmZbArfxqxU0cA==,Male,A5,Bangalore,BPS Cloud Data Platform,0,0,0,Marr.,81,1.5,0,328.5488408,0.834485106,12,12,3,0,0,0.972248024,0.027751976
7FHNiqIPNlvfEY+ZzKSy9A==,Male,B1,Kolkata,BPS DS&A,0,0,0,Single,81,0,0,328.5488408,0.749491525,12,12,3,0,0,0.983217861,0.016782139
pDe57LEoAT/bXWH2iGDjzg==,Male,B1,Pune,BPS DS&A,0,0,0,Marr.,53,0,0,328.5488408,0.91899661,12,12,3,0,0,0.957339784,0.042660216
TObOBFLX70/dIE0MvtQ/ig==,Female,B1,Pune,BPS DS&A,0,0,0,Marr.,81,1.666666667,0,328.5488408,1.088481356,12,12,3,0,0,0.961764698,0.038235302
1nDxEtc0tv8MWdaaooOPYg==,Female,A5,Chennai,BPS DS&A,0,3.318343292,0,Marr.,53,0.2,0,328.5488408,0.834485106,12,12,3,0,0,0.987352881,0.012647119
wKbyjzgPIvsTdHufz70ZAg==,Male,B2,Bangalore,BPS Cloud Data Platform,0,2.431261422,0,Single,53,0,0,328.5488408,1.070686364,12,12,3,0,0,0.922712499,0.077287501
h4XWNOf2Nzq3eOP80Php8w==,Female,B2,Kolkata,BPS Big Data,0,1.971293045,0,Marr.,53,0.625,0,328.5488408,1.070686364,12,12,3,0,0,0.826908692,0.173091308
sytpW9YAapjfdByFD2MOzg==,Male,A5,Noida,BPS Cloud Data Platform,0,0.985646523,0,Single,53,0.5,0,328.5488408,0.834485106,12,12,3,0,0,0.976128337,0.023871663
qdYcbJECv5KN5NK+kmkYew==,Female,B1,Chennai,BPS DS&A,0,0,0,Marr.,81,0,0,328.5488408,0.893572881,12,12,3,0,0,0.923641317,0.076358683
WE26V1aQK2csVQIW71Uv9w==,Male,B2,Chennai,BPS Big Data,0,3.94258609,0,Single,53,0,0,328.5488408,1.184318182,12,12,3,0,0,0.872729781,0.127270219
AyeOnXQO7kXEb7ALnxVU6g==,Male,B2,Chennai,BPS MDM,0,0,0,Single,53,1,0,328.5488408,1.013863636,12,12,3,0,0,0.795292033,0.204707967
wYHEaBGI/XqYnXHKqryQwQ==,Female,A5,Chennai,BPS MDM,0,0,0,Single,53,0.5,0,328.5488408,0.834485106,12,12,3,0,0,0.982721298,0.017278702
kSXs2UyRte/mJH2qU0V3RA==,Female,B1,Chennai,BPS DS&A,0,0,0,Single,53,0.75,0,328.5488408,0.757972881,12,12,3,0,0,0.969296256,0.030703744
U5h3g7rZQg2PQo1XRJlKsg==,Female,B1,Chennai,BPS DS&A,0,0,0,Marr.,81,0,0,328.5488408,0.757972881,12,12,3,0,0,0.957827472,0.042172528
0tsYhZ4mYi68AJKqGM357Q==,Female,B1,Chennai,BPS MDM,0,0,0,Single,53,0,0,328.5488408,0.664759322,12,12,3,0,0,0.987386827,0.012613173
OPcIXPIwOtR/ghnY22M3OA==,Male,B1,Chennai,BPS DS&A,0,0,0,Single,53,0,0,328.5488408,0.749491525,12,12,3,0,0,0.971265326,0.028734674
oP6M4HVQIl3JUFmL/gqehA==,Male,B1,Bangalore,BPS Cloud Data Platform,0,0,0,Single,53,0,0,328.5488408,0.91899661,12,12,3,0,0,0.952201755,0.047798245
QWEiREFYUNLyOjOZR3DdRw==,Male,B1,Chennai,BPS Big Data,0,1.347050247,0,Single,53,0,0,328.5488408,0.749491525,12,12,3,0,0,0.949807297,0.050192703
fXQAkmo0Flr3EHHCxzTCOg==,Female,B1,Bangalore,BPS Big Data,0,1.347050247,0,Marr.,53,0,0,328.5488408,1.088481356,12,12,3,0,0,0.913195782,0.086804218
9JkWDebW3EKE4r44H+rxMA==,Female,A5,Kolkata,BPS Big Data,0,0,0,Marr.,53,1,0,328.5488408,0.834485106,12,12,3,0,0,0.97802403,0.02197597
5brMUVTMFNVnSiRjmSd0lg==,Male,A5,Kolkata,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.877021277,12,12,3,0,0,0.978721857,0.021278143
GwwRtiAhKSXqEr+TqHTe5g==,Male,B2,Pune,BPS Big Data,0,4.271134931,0,Single,53,0,0,328.5488408,1.354772727,12,12,3,0,0,0.886856962,0.113143038
Opw9xr5IBo8MIbc8ZIVYZA==,Female,B1,Pune,BPS Mkt Services & COEs,0,0,0,Single,53,2.5,0,328.5488408,0.91899661,12,12,3,0,0,0.921164382,0.078835618
aPi590dZb61KpNK/aSEiIQ==,Female,B1,Chennai,BPS MDM,0,0,0,Single,53,0,0,328.5488408,0.749491525,12,12,3,0,0,0.96691367,0.03308633
sQdXeiq3fxkSdhsApTqmWA==,Male,B2,Kolkata,BPS Big Data,0,12.91196944,0,Single,53,0.625,0,328.5488408,0.7866,12,12,3,0,0,0.85512716,0.14487284
WNAl5tZEX+67OrYYiDEzjQ==,Female,A5,Chennai,BPS DM,0,0,0,Marr.,81,0,0,328.5488408,0.834485106,12,12,3,0,0,0.97284597,0.02715403
swJuSeZCqkijXTjWtYqizw==,Male,A5,Bangalore,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.983044487,0.016955513
g4/O6CzBzjQ2XYxIGpbiJw==,Male,B1,Kolkata,BPS DM,0,5.191071685,0,Single,53,1.2,0,328.5488408,0.749491525,12,12,3,0,0,0.914520879,0.085479121
H4EsLRlKRwjRP/XOS+1zEw==,Male,B2,Chennai,BPS Core BI,0,0,0,Single,53,3,0,328.5488408,0.763868182,12,12,3,0,0,0.877420356,0.122579644
oK/0wDY4ULrIwIfvMZqojQ==,Male,B2,Kolkata,BPS Oracle,0,6.472412165,0,Marr.,81,1.333333333,0,328.5488408,1.184318182,12,12,3,0,0,0.847669965,0.152330035
6oMKcSrUAS47wLnzPafIAQ==,Female,B2,Chennai,BPS DS&A,0,0,0,Single,53,1,0,328.5488408,1.127509091,12,12,3,0,0,0.792202541,0.207797459
aLll7xF/gILxdtZfuTgnPw==,Female,B2,Chennai,BPS ECM,0,0,0,Single,53,0.6,0,328.5488408,1.070686364,12,12,3,0,0,0.86950955,0.13049045
v3XApjMVeraTPuN6vfYGqQ==,Female,B2,Chennai,BPS Core BI,0,0,0,Single,53,0.333333333,0,328.5488408,0.843409091,12,12,3,0,0,0.943942665,0.056057335
9zTFxml5VvHeLgagE8N0Rw==,Female,B1,Kolkata,BPS DM,0,5.191071685,0,Marr.,81,1.25,0,328.5488408,0.800338983,12,12,3,0,0,0.906830187,0.093169813
K316YfBpX+u3BpQWvw/qwg==,Male,B2,Kolkata,BPS Cloud Data Platform,0,0,0,Marr.,53,5,0,328.5488408,0.729777273,12,12,3,0,0,0.886503478,0.113496522
4d8QtvfODxFc9i9O75wg8g==,Female,B2,Chennai,BPS Cloud Data Platform,0,1.971293045,0,Single,53,0.714285714,0,328.5488408,1.297963636,12,12,3,0,0,0.914983858,0.085016142
2tjUFnMD2K8M7CYKW6KQOQ==,Female,B1,Gandhinagar,BPS Big Data,0,0,0,Single,53,1,0,328.5488408,0.834244068,12,12,3,0,0,0.859831042,0.140168958
8Pvr6AqK98YHF1ziH62u1w==,Male,B1,Pune,BPS MDM,0,4.501119119,0,Marr.,53,1,0,328.5488408,0.664759322,12,12,3,0,0,0.892675771,0.107324229
1yOPpqV5qh98cRhLcqLQFw==,Male,B1,Kolkata,BPS Core BI,0,0,0,Single,53,0,0,328.5488408,1.173233898,12,12,3,0,0,0.926131775,0.073868225
1/zyFqELtsrH18IyGuRxyg==,Male,B2,Chennai,BPS Cloud Data Platform,0,0,0,Single,53,0,0,328.5488408,1.184318182,12,12,3,0,0,0.939693486,0.060306514
Oe/yi581GygO1MiEw4IqLQ==,Female,A5,Pune,BPS Core BI,0,0,0,Single,53,0.333333333,0,328.5488408,0.834485106,12,12,3,0,0,0.983834397,0.016165603
oJcNxMBSK6tINB/F/rWitg==,Female,A5,Chennai,BPS MDM,0,0,0,Marr.,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.95936191,0.04063809
wLPI0P/nMtRFHgwx+NnVRg==,Female,B3,Mumbai,BPS Oracle,0,6.012443787,0,Marr.,53,0.625,0,328.5488408,1.174105747,12,12,3,0,0,0.824071419,0.175928581
ruEX9O3ELkrK5oRK1KbjFA==,Male,A5,Chennai,BPS MDM,0,2.069857697,0,Marr.,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.976586181,0.023413819
f8mlflebI2expx+FEaL8fQ==,Male,A5,Bangalore,BPS Core BI,0,2.266987002,0,Single,53,1.666666667,0,328.5488408,0.834485106,12,12,3,0,0,0.977735917,0.022264083
J6BtbajrP76C9/dwLpHjrQ==,Male,B2,Kolkata,BPS Big Data,0,0,0,Single,53,2.666666667,0,328.5488408,1.241140909,12,12,3,0,0,0.941070949,0.058929051
vwIPRMdzX9x+w4owPNV7JA==,Female,B3,Chennai,BPS Big Data,0,3.482617713,0,Single,81,0.833333333,0,328.5488408,0.963374713,12,12,3,0,0,0.863884273,0.136115727
M4C648YWCEIq4KKmrOka0A==,Male,C2,Hyderabad,BPS Cloud Data Platform,0,1.971293045,0,Marr.,53,3,0,328.5488408,1.057654545,12,12,3,0,0,0.848793426,0.151206574
uD8YZC3EgQ7jYQ4rd2ufDQ==,Male,B2,Chennai,BPS Big Data,0,0,0,Marr.,53,0.6,0,328.5488408,0.926140909,12,12,3,0,0,0.963497868,0.036502132
Jv+ypGd0nV7KPCW+GtnOyA==,Female,B2,Kolkata,BPS Oracle,0,0,0,Single,53,0,0,328.5488408,1.184318182,12,12,3,0,0,0.961836411,0.038163589
y/EG8WqEVxXp/XoxUD+hBA==,Female,B1,Chennai,BPS Core BI,0,5.815314483,0,Marr.,53,1,0,328.5488408,1.003728814,12,12,3,0,0,0.87414257,0.12585743
aRVyWggJRnagGN/bViljlw==,Male,B1,Chennai,BPS Oracle,0,0,0,Single,53,0,0,328.5488408,1.173233898,12,12,3,0,0,0.924342623,0.075657377
j7ZJ80XrfNimPYPrBioopA==,Male,B2,Kolkata,BPS Oracle,0,0,0,Single,81,0.5,0,328.5488408,0.83205,12,12,3,0,0,0.940129666,0.059870334
f7HQ8asC0120LYiMdNLPMw==,Male,A5,Kolkata,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.982487249,0.017512751
F9ghDJQ6DypMFOUD8UZkug==,Female,B3,Chennai,BPS Oracle,0,0,0,Marr.,81,0,0,328.5488408,0.990197701,12,12,3,0,0,0.876919096,0.123080904
BKhQ4q/mL2xlyzNuh0yRAQ==,Female,B1,Kolkata,BPS Oracle,0,0,0,Single,81,1.5,0,328.5488408,1.003728814,12,12,3,0,0,0.956455682,0.043544318
UTIsX8xujVxhArjLWG92oA==,Male,A5,Chennai,BPS DS&A,0,0,0,Single,53,0,0,328.5488408,0.834485106,12,12,3,0,0,0.98768806,0.01231194
53xUa2Sjx6CVkrJv9sDxJg==,Female,C1,Chennai,BPS Big Data,0,0,0,Marr.,53,0,0,328.5488408,0.963548387,12,12,3,0,0,0.960194211,0.039805789
b/jih+7Aq/ub2rQxJMFRVg==,Male,B2,Kolkata,BPS Core BI,0,0,0,Single,53,1,0,328.5488408,0.900231818,12,12,3,0,0,0.883426751,0.116573249
0D/Bg2SS06gmLYNQ4sGVtA==,Male,B2,Pune,BPS MDM,0,6.899525658,0,Marr.,81,0.75,0,328.5488408,0.843409091,12,12,3,0,0,0.894848437,0.105151563
mbnV5QkjSFm3kBE9S6OQVg==,Male,A4,Chennai,BPS Core BI,0,0.985646523,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.987716198,0.012283802
SUQlrqqlfd+tAarJ2qavIA==,Male,B1,Pune,BPS Oracle,0,0,0,Marr.,81,2,0,328.5488408,1.173233898,12,12,3,0,0,0.94012988,0.05987012
+9dX5U8KyHXo2cGFrbphDg==,Female,A4,Chennai,BPS Core BI,0,2.562680959,0,Single,53,2,0,328.5488408,0.927177535,12,12,3,0,0,0.979043898,0.020956102
8d/deelA9+71O0xfOpSX0Q==,Female,A4,Chennai,BPS Core BI,0,0,0,Single,53,4.5,0,328.5488408,0.927177535,12,12,3,0,0,0.974754942,0.025245058
3PsUjKFeYHFxa8vETloppw==,Female,A4,Chennai,BPS Core BI,0,0,0,Single,53,3,0,328.5488408,0.927177535,12,12,3,0,0,0.984614273,0.015385727
kZtdTuVXoM8PJJfGiXk6HQ==,Female,A4,Chennai,BPS Core BI,0,0,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.990877985,0.009122015
+AlCg9SI0hril5h0YW0TiQ==,Male,A4,Chennai,BPS Core BI,0,3.811166554,0,Single,53,1,0,328.5488408,0.927177535,12,12,3,0,0,0.98572769,0.01427231
natIptkU/ibEREVgoAM6iw==,Female,B1,Chennai,BPS MDM,0,3.975440974,0,Marr.,53,0,0,328.5488408,0.664759322,12,12,3,0,0,0.951303382,0.048696618
bM5h8HDfHbROC8di0x5TAQ==,Male,A4,Chennai,BPS Core BI,0,4.041150742,0,Single,53,4,0,328.5488408,0.927177535,12,12,3,0,0,0.964599722,0.035400278
aIsWN4h8/F0ZGApF4SDo6w==,Male,A4,Chennai,BPS Core BI,0,0,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.990677309,0.009322691
PQy6uLM296KCQbjCoNynog==,Female,B2,Chennai,BPS Oracle,0,0,0,Single,53,0.4,0,328.5488408,1.013863636,12,12,3,0,0,0.957191704,0.042808296
hM6V1NYLm1EdoxCj2FgHRQ==,Male,B2,Gandhinagar,BPS DS&A,0,6.538121933,0,Single,53,1.666666667,0,328.5488408,0.8775,12,12,3,0,0,0.822852255,0.177147745
hUZi3a9fq/iwhaaYi1lleQ==,Female,B1,Gandhinagar,BPS MDM,0,0,0,Single,53,1,0,328.5488408,0.969844068,12,12,3,0,0,0.909920567,0.090079433
Wpas4pRAajxB24VSyEFASw==,Male,A5,Kolkata,BPS Big Data,0,0,0,Single,53,4.5,0,328.5488408,0.834485106,12,12,3,0,0,0.916353939,0.083646061
FM/3y9cWHBQqYE4YqZuZRA==,Female,B3,Kolkata,BPS DM,0,0,0,Marr.,53,0.833333333,0,328.5488408,0.836937931,12,12,3,0,0,0.932518016,0.067481984
J9My9ilWmUVHDhgh8/d96w==,Male,B2,Pune,BPS Cloud Data Platform,0,0,0,Marr.,81,1.2,0,328.5488408,1.070686364,12,12,3,0,0,0.949781883,0.050218117
dmaFAcL4g2rgWVY+Yd4wqQ==,Female,A4,Chennai,BPS Core BI,0,1.281340479,0,Single,53,0,0,328.5488408,0.927177535,12,12,3,0,0,0.983301168,0.016698832
RzSArJfpldyErTKTIWJemw==,Female,B2,Kolkata,BPS Core BI,0,0,0,Marr.,81,0.5,0,328.5488408,0.900231818,12,12,3,0,0,0.956104367,0.043895633
9h3pPYpzg9YFlQ9TuAbA/Q==,Male,B1,Kolkata,BPS Core BI,0,0,0,Single,53,4.666666667,0,328.5488408,0.969844068,12,12,3,0,0,0.892470896,0.107529104
QhLyS0XkjBYj4rTZAraAwA==,Male,A5,Pune,BPS Cloud Data Platform,0,2.562680959,0,Single,81,0.333333333,0,328.5488408,0.834485106,12,12,3,0,0,0.986328263,0.013671737
/tMbIHSv/HjzI/EBKUNDTQ==,Male,B1,Bangalore,BPS ECM,0,0,0,Single,53,1.5,0,328.5488408,0.834244068,12,12,3,0,0,0.923681461,0.076318539
MoxjtLQVaBfqHi2Y3e3eFQ==,Female,B2,Pune,BPS DM,0,7.16236473,0,Single,53,0.5,0,328.5488408,1.354772727,12,12,3,0,0,0.869698348,0.130301652
9RMW2dtgku3QC8Wvwph3yA==,Female,B3,Gandhinagar,BPS Cloud Data Platform,0,7.490913571,0,Marr.,53,0.875,0,328.5488408,0.836937931,12,12,3,0,0,0.881797065,0.118202935
ROYv+zBLX50pabOPMJN0SQ==,Male,B3,Gandhinagar,BPS Cloud Data Platform,0,7.490913571,0,Marr.,81,1,0,328.5488408,0.836937931,12,12,3,0,0,0.889677256,0.110322744
cGcUKVgVWIzAM2x2NEiAYw==,Female,B2,Bangalore,BPS MDM,0,6.11100844,0,Single,53,1,0,328.5488408,0.7866,12,12,3,0,0,0.829051463,0.170948537
V/Rqh8tofxQQSd18NILV4w==,Female,B3,Bangalore,BPS Oracle,0,0,0,Single,53,4.333333333,0,328.5488408,0.95188046,12,12,3,0,0,0.890664824,0.109335176
7bj3+T6UH4aJymCp7UCjew==,Male,B2,Pune,BPS Oracle,0,1.971293045,0,Single,53,1.666666667,0,328.5488408,1.013863636,12,12,3,0,0,0.788273395,0.211726605
1mgZjZPnN1MGqVxxwZw/XQ==,Female,B3,Bangalore,BPS Big Data,0,6.012443787,0,Marr.,53,0,0,328.5488408,0.836937931,12,12,3,0,0,0.864559712,0.135440288
BjqDyHWKYkDpknEbmXvyhA==,Female,B1,Pune,BPS Cloud Data Platform,0,0,0,Single,53,14,0,328.5488408,0.749491525,12,12,3,0,0,0.841193387,0.158806613
h0EGykKjJM0nIZZc2O7MIw==,Male,B2,Hyderabad,BPS Big Data,0,0,0,Single,53,0,0,328.5488408,0.900231818,12,12,3,0,0,0.958681047,0.041318953
1DoEUVXW3pCJxNh+uUjoCA==,Male,B2,Hyderabad,BPS Cloud Data Platform,0,2.398406538,0,Single,81,1.333333333,0,328.5488408,0.7866,12,12,3,0,0,0.869344832,0.130655168
v0BlYkKmI899HqA2dEgizg==,Male,B2,Kolkata,BPS Cloud Data Platform,0,4.82966796,0,Marr.,53,0,0,328.5488408,0.616145455,12,12,3,0,0,0.948573516,0.051426484
JelZBiTU6kVROzmREMEVlQ==,Male,A5,Chennai,BPS Data Validation,0,5.191071685,0,Marr.,81,0,0,328.5488408,0.728093617,12,12,3,0,0,0.99088161,0.00911839
gBHUr3eclfBa056jGnSkCA==,Female,B2,Kolkata,BPS Cloud Data Platform,0,0,0,Marr.,53,1.5,0,328.5488408,0.729777273,12,12,3,0,0,0.900428045,0.099571955
rRRolvGcV/SuNOrKRS0G9g==,Male,C1,Mumbai,BPS Big Data,0,1.971293045,0,Marr.,53,3.333333333,0,328.5488408,1.017316129,12,12,3,0,0,0.920467863,0.079532137
kSrkhf666ZK0pbDNUOGGOA==,Female,B1,Gurgaon,BPS Cloud Data Platform,0,0,0,Marr.,53,1,0,328.5488408,0.664759322,12,12,3,0,0,0.929612054,0.070387946
ot+MxrPaupk/B5QtbQF8kw==,Male,A5,Gandhinagar,BPS Big Data,0,0,0,Single,53,2,0,328.5488408,0.887668085,12,12,3,0,0,0.96451178,0.03548822
hiLndXOIyZ+uN7tiyyh4Bg==,Female,A5,Chennai,BPS Data Validation,0,0,0,Marr.,53,1,0,328.5488408,1.047242553,12,12,3,0,0,0.985723099,0.014276901
3N5qMgaUpyKknklVvSsvCQ==,Male,A5,Chennai,BPS Cloud Data Platform,0,0,0,Single,53,1,0,328.5488408,0.898314894,12,12,3,0,0,0.94997205,0.05002795
NzwELqjnDy5dfeQernONpw==,Male,A5,Pune,BPS Big Data,0,0,0,Marr.,53,1.8,0,328.5488408,0.728093617,12,12,3,0,0,0.992852153,0.007147847
s9op/hRsZgTmtrgELHUQ1Q==,Female,C1,Chennai,BPS DM,0,6.012443787,0,Marr.,53,0,0,328.5488408,0.909787097,12,12,3,0,0,0.967226445,0.032773555
xQXcbiPTjlxEW1jk6v3gvA==,Male,B2,Chennai,BPS Core BI,0,6.27528286,0,Single,53,3,0,328.5488408,0.900231818,12,12,3,0,0,0.79001609,0.20998391
jRqrdK3AmoWtMeQiFmjccw==,Male,C2,Bangalore,BPS Oracle,0,4.928232613,0,Div.,53,0.6,0,328.5488408,1.284927273,12,12,3,0,0,0.921648305,0.078351695
KhsZ0qXJSG1o946AbFgPtA==,Male,B2,Kolkata,BPS Cloud Data Platform,0,0,0,Single,53,0.25,0,328.5488408,1.070686364,12,12,3,0,0,0.97475826,0.02524174
FTPQax7/vh8qDMvtZmkj+w==,Male,B2,Chennai,BPS DS&A,0,0,0,Single,53,0,0,328.5488408,1.241140909,12,12,3,0,0,0.918324632,0.081675368
RFWMMCVu992+CUXuSSu8Zw==,Male,B1,Pune,BPS Data Validation,0,0,0,Marr.,81,1,0,328.5488408,0.749491525,12,12,3,0,0,0.927036381,0.072963619
TYit1WKgwuQddLMBcp69Ng==,Female,B1,Kolkata,BPS Mkt Services & COEs,0,0,0,Single,53,0,0,328.5488408,1.51220339,12,12,3,0,0,0.975557948,0.024442052
